subject_id,loc_plot_state1,loc_plot_city1,loc_plot_state2,loc_plot_city2,year_exposure,plot_target1,plot_target2,plot_target3,attack_preparation,changing_target,anticp_fatals_targ,internet_use_plot,extent_plot,violent,primary_event_mass_casualty_inci,q,r,foreign_fighter,criminal_severity,criminal_charges,indict_arrest,current_status,group_membership,actively_recruited,recruiter1,recruiter2,recruiter3,actively_connect,group_competition,role_group,length_group,clique,internet_radicalization,media_radicalization,social_media,social_media_frequency,social_media_platform1,social_media_platform2,social_media_platform3,social_media_platform4,social_media_platform5,social_media_activities1,social_media_activities2,social_media_activities3,social_media_activities4,social_media_activities5,social_media_activities6,social_media_activities7,radicalization_islamist,radicalization_far_right,radicalization_far_left,radicalization_single_issue,ideological_sub_category1,ideological_sub_category2,ideological_sub_category3,loc_habitation_state1,loc_habitation_city1,loc_habitation_state2,loc_habitation_city2,itinerant,external_rad,rad_duration,radical_behaviors,radical_beliefs,us_govt_leader,foreign_govt_leader,event_influence1,event_influence2,event_influence3,event_influence4,radicalization_sequence,radicalization_place,prison_radicalize,broad_ethnicity,age,marital_status,children,gender,religious_background,convert,reawakening,citizenship,residency_status,nativity,time_us_months,immigrant_generation,immigrant_source,education,student,employment_status,work_history,military,military_status_arrest,foreign_military,social_stratum_childhood,social_stratum_adulthood,abuse_child,abuse_adult,abuse_type1,abuse_type2,abuse_type3,psychological,alcohol_drug,radical_friend,radical_family,radical_signif_other,previous_criminal_activity,previous_criminal_activity_type1,previous_criminal_activity_type2,previous_criminal_activity_type3,previous_criminal_activity_age,gang,gang_age_joined,trauma,other_ideologies,angry_us,group_grievance,component_id,component_density,lone_offender,degree_centrality,betweenness_centrality,closeness_centrality
1070,Texas,-99,,,1995,-88,,,-88,-88,-88,-88,0,1,-88,-88,-88,1,10,-99,-99,-99,3,-99,-99,,,-99,-99,2,-99,1,,,,,,,,,,,,,,,,,1,0,0,0,11,,,Texas,-99,,,-99,1,-99,10,1,-99,-99,-99,,,,-99,-99,-99,-99,-99,-99,-99,2,1,0,-99,United States of America,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-88,0,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,292,1.0,0,2,0,1.0
1074,Illinois,Chicago,,,1995,-88,,,-88,-88,-88,-88,0,1,-88,-88,-88,1,10,-88,-88,9,3,0,-88,,,1,0,2,36,0,0,0,,,,,,,,,,,,,,,1,0,0,0,11,,,Illinois,Chicago,,,1,1,2,10,5,0,0,0,,,,1,-99,-99,2,25,1,0,2,1,0,-99,United States of America,1,United States of America,300,0,-88,5,1,-99,-99,0,-88,0,-99,-99,0,0,-88,,,0,0,3,-99,-99,-99,-99,,,-99,0,-88,0,0,1,-99,882,-88.0,1,0,0,0.0
1076,Virginia,Langley,,,1993,2,,,1,0,1,-88,5,1,1,1,0,0,10,2,2,8,0,0,-88,,,0,-88,-88,-88,0,,1,,,,,,,,,,,,,,,1,0,0,0,11,,,Virginia,Reston,,,-99,1,-99,10,-99,1,0,8,,,,1,0,-88,4,29,1,0,2,1,0,0,Pakistan,5,Pakistan,24,1,Pakistan,9,0,2,3,0,-88,0,-99,2,0,0,-88,,,0,0,0,0,0,0,-88,,,-88,0,-88,-99,0,1,0,884,-88.0,1,0,0,0.0
1079,Virginia,Falls Church,,,2005,1,2,6,0,0,3,-99,1,1,1,0,-88,0,7,2,4,4,2,-99,-99,,,-99,-99,2,36,0,,1,0,,,,,,,,,,,,,,1,0,0,0,11,,,Virginia,Falls Church,,,1,1,2,8,5,1,0,1,,,,1,-99,-99,4,23,1,0,2,5,0,0,United States of America; Saudi Arabia,1,United States of America,276,0,-88,4,1,5,-88,0,-88,0,-99,-99,0,0,-88,,,0,0,3,-99,0,0,-88,,,-88,0,-88,-99,0,1,1,893,-88.0,1,0,0,0.0
1080,Washington,Fort Lewis,,,2004,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,5,2,4,4,0,0,-88,,,2,-88,-88,-88,0,2,,,,,,,,,,,,,,,,1,0,0,0,11,,,Washington,Fort Lewis,,,-99,0,2,6,3,-99,-99,0,,,,-99,0,-99,3,26,2,0,2,11,1,-99,United States of America,1,United States of America,-99,0,-88,5,0,1,4,1,1,0,-99,2,0,0,-88,,,2,0,0,0,0,0,-88,,,-88,0,-88,-99,0,1,-99,900,-88.0,1,0,0,0.0
1081,Oregon,Portland,,,2002,-88,,,-88,-88,-88,-88,0,1,-88,-88,-88,1,7,2,4,4,2,0,-88,,,2,0,3,36,1,1,,,,,,,,,,,,,,,,1,0,0,0,11,,,Oregon,Portland,,,1,1,2,8,4,1,0,0,,,,1,-99,-88,2,31,1,0,2,-99,1,0,United States of America,1,United States of America,-99,0,-88,5,-99,2,2,0,-88,0,2,2,0,0,-88,,,0,0,3,0,0,0,-88,,,-88,0,-88,0,0,1,1,56,1.0,0,7,0,1.0
1082,Oregon,Portland,,,2002,-88,,,-88,-88,-88,-88,0,1,-88,-88,-88,1,7,2,4,4,2,1,4,,,1,0,2,36,1,1,,,,,,,,,,,,,,,,1,0,0,0,11,,,Oregon,Portland,Texas,Houston,1,0,2,8,5,1,0,1,,,,-99,1,-88,2,31,3,0,2,-99,1,-99,United States of America,1,United States of America,360,0,-88,3,0,1,-99,1,0,0,-99,2,0,0,-88,,,0,0,3,0,3,-99,-99,,,-99,0,-88,-99,1,1,-99,56,1.0,0,7,0,1.0
1083,Oregon,Portland,,,2002,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,5,2,4,4,2,1,4,,,1,0,2,12,1,1,,,,,,,,,,,,,,,,1,0,0,0,11,,,Oregon,Portland,,,0,0,2,7,1,1,0,5,,,,1,-99,-88,2,25,3,-99,1,11,1,-99,United States of America,1,United States of America,-99,0,-88,-99,-99,6,-99,0,-88,0,-99,-99,0,0,-88,,,0,0,3,0,3,0,-88,,,-88,0,-88,-99,0,1,1,56,1.0,0,7,0,1.0
1084,Oregon,Portland,,,2002,-88,,,-88,-88,-88,-88,0,1,-88,-88,-88,1,7,2,4,1,2,1,1,,,1,0,2,36,1,1,,,,,,,,,,,,,,,,1,0,0,0,11,,,Oregon,Portland,,,-99,1,2,8,5,0,0,1,,,,1,-99,-99,2,21,-99,-99,2,1,0,0,United States of America,1,United States of America,252,0,-88,-99,-99,-99,-99,0,-88,0,-99,2,0,0,-88,,,0,0,3,3,0,-99,-99,,,-99,0,-88,0,0,1,3,56,1.0,0,7,0,1.0
1085,Oregon,Portland,,,2002,-88,,,-88,-88,-88,-88,0,1,-88,-88,-88,1,7,2,4,1,2,0,-88,,,1,0,2,36,1,1,,,,,,,,,,,,,,,,1,0,0,0,11,,,Oregon,Portland,,,1,1,2,8,5,0,0,1,,,,1,-99,-99,2,23,-99,-99,2,1,0,0,United States of America,1,United States of America,276,0,-88,-99,0,-99,-99,0,-88,0,-99,2,0,0,-88,,,0,0,3,3,0,-99,-99,,,-99,0,-88,0,0,1,3,56,1.0,0,7,0,1.0
1087,Oregon,Portland,,,2002,-88,,,-88,-88,-88,-88,0,1,-88,-88,-88,1,7,2,4,4,2,1,1,,,1,0,2,24,1,1,,,,,,,,,,,,,,,,1,0,0,0,11,,,Oregon,Portland,,,-99,0,2,6,5,-99,-99,1,,,,1,1,-99,4,38,2,3,2,1,0,1,United States of America,2,Kuwait,156,1,Kuwait,11,-99,1,3,0,-88,-99,-99,2,0,0,-88,,,0,0,3,-99,0,-99,-99,,,-99,0,-88,3,0,-99,3,56,1.0,0,7,0,1.0
1088,Illinois,Rockford,,,2006,14,,,1,0,3,0,2,1,1,0,-88,0,7,2,4,4,0,0,-88,,,0,-88,-88,-88,1,1,,0,,,,,,,,,,,,,,0,0,0,1,8,,,Illinois,Genoa,Arizona,Phoenix,1,0,1,10,5,0,0,0,,,,1,0,-88,2,22,1,0,2,15,0,0,United States of America,1,United States of America,264,0,-88,4,0,1,3,0,-88,0,-99,1,0,0,-88,,,0,0,3,0,0,0,-88,,,-88,0,-88,-99,0,1,1,351,-88.0,0,1,0,1.0
1089,Arizona,Phoenix,,,2007,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,5,2,4,4,0,0,-88,,,-99,-88,-88,-88,1,,,0,,,,,,,,,,,,,,1,0,0,0,11,,,Arizona,Phoenix,,,1,-99,3,3,3,-99,-99,-99,,,,3,-99,-88,2,31,1,0,2,-99,1,0,United States of America,1,United States of America,372,0,-88,3,-99,1,-99,1,1,0,-99,-99,0,0,-88,,,0,0,3,0,0,0,-88,,,-88,0,-88,-99,0,-99,-99,351,-88.0,0,1,0,1.0
1091,Massachusetts,Boston,,,2007,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,3,2,4,-99,2,-99,-99,,,-99,-99,2,-99,1,,,0,,,,,,,,,,,,,,1,0,0,0,11,,,Massachusetts,Brookline,,,-99,-99,3,6,3,-99,-99,-99,,,,-99,-99,-99,4,50,-99,-99,2,5,0,-99,United States of America,2,Kuwait,600,1,Kuwait,-99,-99,2,4,0,-88,-99,-99,2,0,0,-88,,,0,0,2,-99,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,203,1.0,0,2,0,1.0
1093,Texas,Houston,,,2007,-88,,,-88,-88,-88,-88,0,1,-88,-88,-88,1,5,2,4,4,3,0,-88,,,1,-99,2,16,0,1,,,,,,,,,,,,,,,,1,0,0,0,11,,,Texas,Houston,,,1,0,2,8,5,0,0,0,,,,1,1,-99,-99,27,4,3,2,-99,1,0,United States of America,1,United States of America,312,0,-88,2,0,1,4,0,-88,0,-99,2,0,0,-88,,,0,0,3,0,2,0,-88,,,-88,0,-88,-99,0,1,2,5,0.048257080610021784,0,4,.0071895424836601,0.246823956442831
1094,New York,Queens,,,2004,-88,,,-88,-88,-88,-88,0,1,-88,-88,-88,1,5,2,4,4,3,-99,-99,,,1,0,2,15,1,2,0,,,,,,,,,,,,,,,1,0,0,0,11,,,New York,New York,,,0,1,3,8,5,0,0,4,1,,,1,1,-88,6,29,2,1,2,8,2,0,United States of America,2,Pakistan,348,1,Pakistan,4,1,1,3,0,-88,0,2,2,0,0,-88,,,0,0,3,-99,-99,1,20,,,2,0,-88,-99,0,1,3,363,-88.0,0,1,0,1.0
1095,New York,New York,,,2005,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,5,2,4,4,3,0,-88,,,0,0,1,24,0,1,1,0,,,,,,,,,,,,,,1,0,0,0,11,,,New York,New York,,,-99,0,1,8,2,1,0,5,,,,2,-99,-88,-99,42,-99,1,2,-99,1,0,United States of America,1,United States of America,504,0,-88,-99,0,1,4,0,-88,0,2,2,0,0,-88,,,0,0,3,0,0,1,15,,,4,0,-88,-99,0,1,1,5,0.048257080610021784,0,3,.0048111837327523,0.139630390143737
1096,Florida,-99,,,2005,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,5,2,4,4,3,1,3,,,2,1,2,-99,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,11,,,Florida,Boca Raton,,,1,-99,-99,9,5,0,0,0,,,,-99,0,-99,4,50,2,2,2,8,1,1,United States of America,1,United States of America,-99,0,-88,11,0,1,4,0,-88,0,1,2,0,0,-88,,,0,0,2,0,0,0,-88,,,-88,0,-88,-99,0,0,-99,5,0.048257080610021784,0,2,0,0.122965641952983
1097,Maryland,Baltimore,,,2005,-88,,,-88,-88,-88,-88,0,1,-88,-88,-88,1,5,2,4,4,3,1,3,,,-99,0,2,36,0,1,,0,,,,,,,,,,,,,,1,0,0,0,11,,,New York,Beacon,,,1,1,2,8,5,-99,-99,-99,,,,1,1,-99,-99,30,2,-99,2,1,0,-99,United States of America,1,United States of America,360,0,-88,-99,0,1,4,0,-88,0,-99,2,0,0,-88,,,0,0,2,0,0,-99,-99,,,-99,0,-88,-99,0,1,3,5,0.048257080610021784,0,5,0.024437182280319592,0.139917695473251
1099,Texas,Richardson,,,2001,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,5,2,4,4,1,-99,-99,,,-99,-99,3,-99,0,,,,,,,,,,,,,,,,,1,0,0,0,11,,,Texas,Dallas,California,Los Angeles,1,-99,-99,6,1,0,0,0,,,,-99,-99,-88,4,48,2,6,2,5,0,-99,United States of America,2,West Bank and Gaza Strip,288,1,West Bank and Gaza Strip,9,-99,-99,-99,0,-88,0,-99,3,0,0,-88,,,0,0,3,2,0,0,-88,,,-88,0,-88,-99,0,0,1,29,0.5384615384615384,0,13,0.34188034188034183,1.0
1100,Texas,Richardson,,,2001,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,5,2,4,4,1,0,-88,,,0,-99,2,-99,0,,,,,,,,,,,,,,,,,1,0,0,0,11,,,Texas,Dallas,,,-99,-99,-99,6,-99,-99,-99,-99,,,,-99,-99,-99,4,47,2,5,2,5,-99,-99,-99,3,West Bank and Gaza Strip,300,1,Egypt,10,0,2,4,0,-88,-99,-99,2,0,0,-88,,,0,0,-99,2,0,-99,-99,,,-99,0,-88,-99,0,-99,-99,29,0.5384615384615384,0,8,.0448717948717948,0.722222222222222
1101,Texas,Richardson,,,2004,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,5,2,4,4,2,1,-99,,,-99,-99,3,144,0,,,,,,,,,,,,,,,,,1,0,0,0,11,,,Texas,Dallas,Indiana,Indianapolis,1,-99,-99,6,5,0,0,-99,,,,-99,-99,-88,7,50,2,4,2,5,0,-99,-99,3,Brazil,288,1,Kuwait,5,0,2,3,0,-88,0,-99,3,0,0,-88,,,0,0,2,3,-99,0,-88,,,-88,0,-88,-99,0,-99,2,29,0.5384615384615384,0,6,0,0.649999999999999
1103,Texas,Richardson,,,2001,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,5,2,3,4,1,-99,-99,,,-99,0,2,108,0,,,,,,,,,,,,,,,,,1,0,0,0,11,,,Texas,Dallas,,,0,-99,3,6,1,1,1,-99,,,,1,-99,-99,4,44,2,3,2,1,0,0,United States of America,2,West Bank and Gaza Strip,276,1,Kuwait,9,-99,1,4,0,-88,-99,-99,3,0,0,-88,,,0,0,2,3,0,-99,-99,,,-99,0,-88,-99,0,1,1,29,0.5384615384615384,0,7,0.016025641025641024,0.684210526315789
1104,Texas,Richardson,,,2001,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,0,5,2,4,4,1,-99,-99,,,-99,0,2,84,0,,2,,,,,,,,,,,,,,,1,0,0,0,11,,,New Jersey,Paterson,,,0,-99,-99,6,4,0,0,0,,,,-99,-99,-88,4,42,-99,3,2,5,0,-99,-99,-99,West Bank and Gaza Strip,228,1,West Bank and Gaza Strip; Kuwait,5,-99,1,4,0,-88,-99,-99,3,0,0,-88,,,0,0,2,-99,-99,-99,-99,,,-99,0,-88,-99,0,-99,2,29,0.5384615384615384,0,7,0.016025641025641024,0.684210526315789
1105,Michigan,Detroit,,,2009,-88,,,-88,-88,-88,-88,4,1,-88,-88,-88,0,5,2,1,8,2,-99,-99,,,-99,-99,3,24,1,0,0,0,,,,,,,,,,,,,,1,0,0,0,11,,,Michigan,Detroit,Michigan,Dearborn,1,0,2,8,5,-99,-99,0,,,,1,-99,2,2,53,2,10,2,11,1,-99,United States of America,1,United States of America,636,0,-88,-99,0,2,4,0,-88,0,-99,-99,0,0,-88,,,0,0,2,0,0,3,9,6,18,2,0,-88,-99,0,1,3,41,1.0,0,10,0,1.0
1106,New York,New York,,,2009,14,19,,2,1,3,1,3,1,1,0,-88,1,7,2,4,4,3,1,1,,,1,0,2,12,0,1,,1,,3,,,,,1,,,,,,,1,0,0,0,11,,,New York,New York,,,0,1,2,10,5,-99,-99,5,,,,1,1,-88,6,24,2,2,2,1,0,1,Afghanistan,3,Afghanistan,120,1,Pakistan,2,-99,1,-99,0,-88,0,1,1,0,0,-88,,,0,0,3,1,-99,-99,-99,,,-99,0,-88,2,0,1,3,13,0.18518518518518517,0,7,0.2420512820512821,0.433333333333333
1109,Texas,Dallas,,,2009,1,,,2,1,3,1,4,1,1,0,-88,0,7,2,4,4,0,0,-88,,,1,-88,-88,-88,0,2,1,,,,,,,,,,,,,,,1,0,0,0,11,,,Texas,Italy,,,0,0,1,10,5,0,0,1,,,,1,-99,-88,4,19,1,0,2,5,0,0,Jordan,4,Jordan,52,1,Jordan,2,0,-99,-99,0,-88,0,1,1,2,0,-99,,,1,0,0,0,0,0,-88,,,-88,0,-88,3,1,1,0,948,-88.0,1,0,0,0.0
1110,Illinois,Springfield,,,2009,2,,,2,0,3,1,4,1,1,0,-88,0,10,2,4,4,0,0,-88,,,1,-88,-88,-88,0,1,,1,3,13,,,,,1,2,,,,,,1,0,0,0,11,,,Illinois,Decatur,Michigan,Warren,1,1,3,10,5,0,0,0,,,,1,0,2,3,29,1,0,2,6,2,0,United States of America,1,United States of America,348,0,-88,2,0,1,2,0,-88,0,-99,1,0,0,-88,,,0,0,0,0,0,3,3,4,,2,0,-88,0,0,1,1,951,-88.0,1,0,0,0.0
1111,Massachusetts,Sudbury,,,2008,14,,,2,0,1,1,2,1,1,0,-88,1,7,2,4,4,2,0,-88,,,1,0,2,108,0,2,1,1,3,26,,,,,1,3,4,,,,,1,0,0,0,11,,,Massachusetts,Sudbury,,,0,1,3,8,5,1,1,1,4,5,8,1,-99,-88,4,26,1,0,2,1,0,0,United States of America,1,United States of America,310,2,Egypt,11,0,1,4,0,-88,0,2,2,0,0,-88,,,0,0,3,0,0,0,-88,,,-88,0,-88,0,0,1,1,5,0.048257080610021784,0,6,.0360566448801742,0.247723132969034
1112,Minnesota,Minneapolis,,,2008,7,,,2,0,3,0,5,1,-88,-88,-88,1,10,-88,-88,7,3,1,2,,,0,0,2,-99,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,11,,,Minnesota,Minneapolis,,,0,0,2,10,5,0,0,0,,,,1,-99,-88,4,26,1,0,2,1,0,1,United States of America,2,Somalia,-99,1,Somalia,4,0,1,3,0,-88,0,1,1,0,0,-88,,,0,0,3,0,0,0,-88,,,-88,0,-88,2,0,1,0,5,0.048257080610021784,0,11,.0198716919427703,0.242424242424242
1113,Minnesota,Minneapolis,,,2009,-88,,,-88,-88,-88,-88,0,1,-88,-88,-88,1,7,2,3,9,3,-99,-99,,,1,0,2,17,0,1,,0,,,,,,,,,,,,,,1,0,0,0,11,,,Minnesota,Minneapolis,,,0,0,1,10,4,1,1,8,,,,3,1,-88,2,30,1,0,2,1,0,2,Somalia,3,Somalia,-99,1,Somalia,3,0,1,4,0,-88,0,1,1,0,0,-88,,,0,0,3,0,0,1,6,16,,1,1,3,-99,0,1,1,5,0.048257080610021784,0,7,1.9880174291938996E-4,0.238178633975481
1114,Minnesota,Minneapolis,,,2009,-88,,,-88,-88,-88,-88,0,0,-88,-88,-88,1,7,2,4,4,3,1,1,,,-99,-99,2,12,0,,,0,,,,,,,,,,,,,,1,0,0,0,11,,,Minnesota,Brooklyn Park,,,-99,0,2,8,4,-99,1,-99,,,,1,1,-99,2,26,2,1,2,1,0,-99,United States of America,2,Somalia,132,1,Somalia,4,-99,1,3,0,-88,-99,-99,1,0,0,-88,,,0,0,3,0,0,-99,-99,,,-99,0,-88,-99,0,-99,3,5,0.048257080610021784,0,9,2.0982467060898436E-4,0.241134751773049
1115,Minnesota,Minneapolis,,,2010,-88,,,-88,-88,-88,-88,0,1,-88,-88,-88,1,7,2,3,2,3,0,-88,,,1,-99,3,36,0,,,,,,,,,,,,,,,,,1,0,0,0,11,,,Minnesota,Minneapolis,,,1,1,-99,10,5,-99,1,-99,,,,-99,-99,-99,2,24,1,0,2,1,0,-99,Somalia,3,Somalia,-99,1,Somalia,3,0,-99,-99,0,-88,-99,-99,-99,0,0,-88,,,0,0,3,0,0,-99,-99,,,-99,0,-88,-99,0,-99,2,5,0.048257080610021784,0,14,0.32993113519257344,0.286315789473684
1116,Minnesota,Minneapolis,,,2007,-88,,,-88,-88,-88,-88,0,1,-88,-88,-88,1,7,2,3,2,3,-99,-99,,,-99,-99,2,74,0,,,,,,,,,,,,,,,,,1,0,0,0,11,,,Minnesota,Minneapolis,,,0,0,-99,9,5,0,1,8,,,,1,-99,-88,2,26,1,0,2,1,0,-99,Somalia,3,Somalia,-99,1,West Bank and Gaza Strip,-99,0,1,4,0,-88,0,-99,2,0,0,-88,,,0,0,2,-99,0,0,-88,,,-88,0,-88,-99,0,0,3,5,0.048257080610021784,0,10,5.756994155686966E-4,0.241992882562277
1117,Minnesota,Minneapolis,,,2009,-88,,,-88,-88,-88,-88,0,1,-88,-88,-88,1,5,2,4,1,3,1,4,4,,0,0,2,19,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,11,,,Minnesota,Minneapolis,Washington,Seattle,1,0,1,8,4,1,1,8,,,,3,1,-88,2,25,1,0,2,1,0,2,United States of America,2,Somalia,-99,1,South Africa,4,0,4,1,0,-88,0,2,-99,0,0,-88,,,0,0,3,0,0,1,10,16,,1,0,-88,-99,0,1,2,5,0.048257080610021784,0,9,2.0982467060898436E-4,0.241134751773049
1118,Minnesota,Minneapolis,,,2008,4,,,2,-99,-99,-99,5,1,-88,-88,-88,1,10,2,4,4,3,1,4,,,0,-99,2,12,0,1,1,1,,3,,,,,1,4,,,,,,1,0,0,0,11,,,Minnesota,Minneapolis,,,0,1,2,10,2,0,1,8,,,,1,1,-88,2,23,2,1,2,1,0,1,United States of America,2,Somalia,-99,1,France,4,0,4,1,0,-88,0,2,2,0,0,-88,,,0,0,3,0,0,0,-88,,,-88,0,-88,0,0,0,1,5,0.048257080610021784,0,11,.0767693429784932,0.273092369477911
1119,Minnesota,Minneapolis,,,2009,-88,,,-88,-88,-88,-88,0,1,-88,-88,-88,1,10,-88,4,9,3,0,-88,,,1,-99,2,10,0,2,,1,,1,,,,,1,3,5,,,,,1,0,0,0,11,,,Minnesota,Minneapolis,,,1,0,2,10,1,1,1,8,,,,1,-99,-88,2,23,1,0,2,1,0,-99,-99,-99,Somalia,180,1,Israel,3,1,5,-99,0,-88,0,2,2,0,0,-88,,,0,0,2,0,0,0,-88,,,-88,0,-88,3,0,1,1,5,0.048257080610021784,0,10,.0051471504167582,0.225538971807628
1120,Minnesota,Saint Paul,,,2009,-88,,,-88,-88,-88,-88,0,1,-88,-88,-88,1,8,2,3,2,3,1,1,,,-99,-99,2,60,0,,,,,,,,,,,,,,,,,1,0,0,0,11,,,Minnesota,Saint Paul,,,0,1,2,10,5,-99,1,-99,,,,1,1,-88,2,18,1,0,2,1,0,1,Somalia,3,Somalia,216,1,Hungary,2,1,5,-99,0,-88,0,1,-99,0,0,-88,,,0,0,3,0,0,0,-88,,,-88,0,-88,-99,0,0,2,5,0.048257080610021784,0,10,.0011368710265769,0.225165562913907
1121,Minnesota,Minneapolis,,,2009,-88,,,-88,-88,-88,-88,0,1,-88,-88,-88,1,7,2,3,3,3,1,1,,,0,0,2,60,0,,,0,,,,,,,,,,,,,,1,0,0,0,11,,,Minnesota,Minneapolis,,,1,-99,2,8,0,1,1,8,,,,-99,1,-88,2,18,1,0,2,1,0,-99,Somalia,3,Somalia,-99,1,Yemen,2,1,-99,-99,0,-88,0,-99,-99,0,0,-88,,,0,0,3,0,0,-99,-99,,,-99,0,-88,-99,0,1,1,5,0.048257080610021784,0,20,0.29120814476615114,0.242857142857142
1122,Minnesota,Minneapolis,,,2008,-88,,,-88,-88,-88,-88,0,1,-88,-88,-88,1,10,-88,-88,9,3,-99,-99,,,1,-99,2,12,0,,0,0,,,,,,,,,,,,,,1,0,0,0,11,,,Minnesota,Minneapolis,,,0,-99,-99,10,5,0,1,8,,,,1,1,-88,3,27,1,0,2,11,1,-99,United States of America,1,United States of America,324,0,-88,2,0,-99,-99,0,-88,0,-99,-99,0,0,-88,,,0,1,3,0,0,1,13,20,,2,0,-88,-99,0,0,1,5,0.048257080610021784,0,10,0.012184154050984119,0.227805695142378
1123,Minnesota,Minneapolis,,,2008,-88,,,-88,-88,-88,-88,0,1,-88,-88,-88,1,10,2,3,2,3,-99,-99,,,-99,0,2,-99,0,,,,,,,,,,,,,,,,,1,0,0,0,11,,,Minnesota,Minneapolis,,,0,0,-99,10,5,1,1,8,,,,1,1,-88,2,17,1,0,2,1,0,-99,United States of America,1,United States of America,-99,2,Cambodia,3,1,5,1,0,-88,0,-99,-88,0,0,-88,,,0,0,3,0,0,0,-88,,,-88,0,-88,-99,0,1,-99,5,0.048257080610021784,0,10,.0011368710265769,0.225165562913907
1124,Minnesota,Minneapolis,,,2008,4,,,-99,0,3,-99,5,1,-88,-88,-88,1,10,2,3,7,3,0,-88,,,1,-99,2,36,0,,,,,,,,,,,,,,,,,1,0,0,0,11,,,Minnesota,Minneapolis,Washington,Seattle,1,0,2,10,5,0,1,0,,,,-99,0,-88,2,22,1,0,2,1,0,-99,United States of America,2,Somalia,228,1,Jordan,5,1,5,4,0,-88,0,1,2,3,0,-99,,,0,0,3,0,0,0,-88,,,-88,0,-88,3,0,0,3,5,0.048257080610021784,0,12,.0019695991795665,0.225913621262458
1125,Minnesota,Minneapolis,,,2009,-88,,,-88,-88,-88,-88,0,1,-88,-88,-88,1,10,-88,-88,8,3,-99,-99,,,-99,0,2,-99,0,,,,,,,,,,,,,,,,,1,0,0,0,11,,,Minnesota,Minneapolis,Georgia,-99,1,0,1,10,5,-99,1,0,,,,1,1,-88,2,19,1,0,2,1,-99,-99,-99,3,Somalia,144,1,Egypt,5,1,-99,4,0,-88,0,1,1,0,0,-88,,,0,0,3,0,0,-99,-99,,,-99,0,-88,2,0,-99,1,5,0.048257080610021784,0,9,7.818647401980743E-4,0.224422442244224
1126,Minnesota,Minneapolis,,,2008,-88,,,-88,-88,-88,-88,0,1,-88,-88,-88,1,10,-88,-88,9,3,1,-99,,,-99,-99,1,12,0,,,,,,,,,,,,,,,,,1,0,0,0,11,,,Minnesota,Minneapolis,,,0,1,2,10,5,-99,-99,0,,,,1,1,-88,4,17,1,0,2,1,0,-99,United States of America,2,Somalia,156,1,Lebanon,2,1,5,4,0,-88,0,1,-88,0,0,-88,,,0,0,3,0,0,0,-88,,,-88,0,-88,-99,0,1,2,5,0.048257080610021784,0,9,7.818647401980743E-4,0.224422442244224
1127,Illinois,Chicago,,,2009,-88,,,-88,-88,-88,-88,0,1,-88,-88,-88,1,7,2,4,4,3,1,1,,,-99,0,2,108,1,,1,,,,,,,,,,,,,,,1,0,0,0,11,,,Illinois,Chicago,,,1,0,3,10,5,-99,-99,-99,,,,3,-99,1,6,49,2,4,2,1,0,1,United States of America,1,United States of America,-99,2,Pakistan,4,0,1,3,0,-88,0,3,2,0,0,-88,,,1,1,2,-99,1,3,16,19,,2,0,-88,2,0,-99,3,359,-88.0,0,1,0,1.0
1128,Illinois,Chicago,,,2009,-88,,,-88,-88,-88,-88,0,1,-88,-88,-88,0,5,2,4,4,3,-99,-99,,,-99,0,2,-99,1,,1,0,,,,,,,,,,,,,,1,0,0,0,11,,,Illinois,Chicago,,,0,0,2,7,5,-99,-99,-99,,,,-99,-99,-88,6,48,2,3,2,1,0,-99,Canada,3,Yemen,-99,1,Pakistan,3,0,2,4,0,-88,1,3,3,0,0,-88,,,0,0,3,0,0,-99,-99,,,-99,0,-88,-99,0,-99,-99,359,-88.0,0,1,0,1.0
1129,Minnesota,Minneapolis,,,2010,4,,,2,0,3,-99,5,1,-88,-88,-88,1,10,2,3,7,3,-99,-99,,,-99,0,3,32,0,1,,1,,,,,,,,,,,,,,1,0,0,0,11,,,Minnesota,Minneapolis,,,0,0,2,10,5,-99,1,0,,,,-99,-99,-88,2,33,3,2,2,1,0,-99,United States of America,2,Somalia,-99,1,Somalia,-99,-99,4,1,0,-88,-99,-99,2,0,0,-88,,,0,0,3,0,0,1,10,,,3,0,-88,-99,0,1,1,5,0.048257080610021784,0,5,.0013011377390462,0.219001610305958
